ORIGIN,DEST,DEP_DELAY_NEW,ARR_DELAY_NEW,DISTANCE
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,0,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,1,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,2,0,762
ATL,LGA,3,0,762
ATL,LGA,3,0,762
ATL,LGA,3,0,762
ATL,LGA,3,0,762
ATL,LGA,3,0,762
ATL,LGA,4,0,762
ATL,LGA,4,0,762
ATL,LGA,4,0,762
ATL,LGA,4,0,762
ATL,LGA,4,0,762
ATL,LGA,4,0,762
ATL,LGA,5,0,762
ATL,LGA,5,0,762
ATL,LGA,5,0,762
ATL,LGA,6,0,762
ATL,LGA,6,0,762
ATL,LGA,6,0,762
ATL,LGA,6,0,762
ATL,LGA,6,0,762
ATL,LGA,7,0,762
ATL,LGA,7,0,762
ATL,LGA,8,0,762
ATL,LGA,8,0,762
ATL,LGA,8,0,762
ATL,LGA,8,0,762
ATL,LGA,8,0,762
ATL,LGA,9,0,762
ATL,LGA,9,0,762
ATL,LGA,10,0,762
ATL,LGA,11,0,762
ATL,LGA,11,0,762
ATL,LGA,11,0,762
ATL,LGA,12,0,762
ATL,LGA,13,0,762
ATL,LGA,13,0,762
ATL,LGA,13,0,762
ATL,LGA,13,0,762
ATL,LGA,13,0,762
ATL,LGA,14,0,762
ATL,LGA,14,0,762
ATL,LGA,14,0,762
ATL,LGA,14,0,762
ATL,LGA,15,0,762
ATL,LGA,15,0,762
ATL,LGA,15,0,762
ATL,LGA,16,0,762
ATL,LGA,16,0,762
ATL,LGA,16,0,762
ATL,LGA,17,0,762
ATL,LGA,19,0,762
ATL,LGA,26,0,762
ATL,LGA,26,0,762
ATL,LGA,0,1,762
ATL,LGA,0,1,762
ATL,LGA,0,1,762
ATL,LGA,0,1,762
ATL,LGA,0,1,762
ATL,LGA,0,1,762
ATL,LGA,1,1,762
ATL,LGA,3,1,762
ATL,LGA,5,1,762
ATL,LGA,7,1,762
ATL,LGA,11,1,762
ATL,LGA,15,1,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,0,2,762
ATL,LGA,1,2,762
ATL,LGA,2,2,762
ATL,LGA,7,2,762
ATL,LGA,7,2,762
ATL,LGA,14,2,762
ATL,LGA,19,2,762
ATL,LGA,0,3,762
ATL,LGA,0,3,762
ATL,LGA,0,3,762
ATL,LGA,0,3,762
ATL,LGA,0,3,762
ATL,LGA,1,3,762
ATL,LGA,13,3,762
ATL,LGA,13,3,762
ATL,LGA,14,3,762
ATL,LGA,18,3,762
ATL,LGA,19,3,762
ATL,LGA,0,4,762
ATL,LGA,0,4,762
ATL,LGA,1,4,762
ATL,LGA,2,4,762
ATL,LGA,3,4,762
ATL,LGA,4,4,762
ATL,LGA,5,4,762
ATL,LGA,9,4,762
ATL,LGA,9,4,762
ATL,LGA,17,4,762
ATL,LGA,0,5,762
ATL,LGA,0,5,762
ATL,LGA,1,5,762
ATL,LGA,4,5,762
ATL,LGA,6,5,762
ATL,LGA,7,5,762
ATL,LGA,12,5,762
ATL,LGA,17,5,762
ATL,LGA,21,5,762
ATL,LGA,0,6,762
ATL,LGA,0,6,762
ATL,LGA,0,6,762
ATL,LGA,0,6,762
ATL,LGA,0,6,762
ATL,LGA,1,6,762
ATL,LGA,1,6,762
ATL,LGA,2,6,762
ATL,LGA,2,6,762
ATL,LGA,7,6,762
ATL,LGA,13,6,762
ATL,LGA,15,6,762
ATL,LGA,0,7,762
ATL,LGA,0,7,762
ATL,LGA,0,7,762
ATL,LGA,0,7,762
ATL,LGA,0,7,762
ATL,LGA,0,7,762
ATL,LGA,0,7,762
ATL,LGA,0,7,762
ATL,LGA,1,7,762
ATL,LGA,1,7,762
ATL,LGA,3,7,762
ATL,LGA,6,7,762
ATL,LGA,6,7,762
ATL,LGA,24,7,762
ATL,LGA,27,7,762
ATL,LGA,0,8,762
ATL,LGA,0,8,762
ATL,LGA,0,8,762
ATL,LGA,0,8,762
ATL,LGA,0,8,762
ATL,LGA,0,8,762
ATL,LGA,0,8,762
ATL,LGA,9,8,762
ATL,LGA,11,8,762
ATL,LGA,0,9,762
ATL,LGA,0,9,762
ATL,LGA,0,9,762
ATL,LGA,0,9,762
ATL,LGA,0,9,762
ATL,LGA,1,9,762
ATL,LGA,2,9,762
ATL,LGA,6,9,762
ATL,LGA,7,9,762
ATL,LGA,11,9,762
ATL,LGA,16,9,762
ATL,LGA,21,9,762
ATL,LGA,25,9,762
ATL,LGA,26,9,762
ATL,LGA,0,10,762
ATL,LGA,0,10,762
ATL,LGA,0,10,762
ATL,LGA,0,10,762
ATL,LGA,0,10,762
ATL,LGA,0,10,762
ATL,LGA,10,10,762
ATL,LGA,11,10,762
ATL,LGA,11,10,762
ATL,LGA,0,11,762
ATL,LGA,0,11,762
ATL,LGA,0,11,762
ATL,LGA,0,11,762
ATL,LGA,0,11,762
ATL,LGA,16,11,762
ATL,LGA,27,11,762
ATL,LGA,0,12,762
ATL,LGA,0,12,762
ATL,LGA,0,12,762
ATL,LGA,1,12,762
ATL,LGA,11,12,762
ATL,LGA,11,12,762
ATL,LGA,19,12,762
ATL,LGA,21,12,762
ATL,LGA,0,13,762
ATL,LGA,0,13,762
ATL,LGA,0,13,762
ATL,LGA,0,13,762
ATL,LGA,0,13,762
ATL,LGA,0,13,762
ATL,LGA,16,13,762
ATL,LGA,20,13,762
ATL,LGA,26,13,762
ATL,LGA,27,13,762
ATL,LGA,29,13,762
ATL,LGA,0,14,762
ATL,LGA,0,14,762
ATL,LGA,2,14,762
ATL,LGA,13,14,762
ATL,LGA,14,14,762
ATL,LGA,16,14,762
ATL,LGA,19,14,762
ATL,LGA,30,14,762
ATL,LGA,0,15,762
ATL,LGA,0,15,762
ATL,LGA,0,15,762
ATL,LGA,1,15,762
ATL,LGA,18,15,762
ATL,LGA,19,15,762
ATL,LGA,26,15,762
ATL,LGA,30,15,762
ATL,LGA,0,16,762
ATL,LGA,0,16,762
ATL,LGA,0,16,762
ATL,LGA,21,16,762
ATL,LGA,28,16,762
ATL,LGA,0,17,762
ATL,LGA,0,17,762
ATL,LGA,21,17,762
ATL,LGA,24,17,762
ATL,LGA,34,17,762
ATL,LGA,0,18,762
ATL,LGA,0,18,762
ATL,LGA,0,18,762
ATL,LGA,2,18,762
ATL,LGA,20,18,762
ATL,LGA,21,18,762
ATL,LGA,26,18,762
ATL,LGA,38,18,762
ATL,LGA,15,19,762
ATL,LGA,24,19,762
ATL,LGA,24,19,762
ATL,LGA,24,19,762
ATL,LGA,31,19,762
ATL,LGA,0,20,762
ATL,LGA,0,20,762
ATL,LGA,0,20,762
ATL,LGA,9,20,762
ATL,LGA,25,20,762
ATL,LGA,33,20,762
ATL,LGA,0,21,762
ATL,LGA,1,21,762
ATL,LGA,4,21,762
ATL,LGA,14,21,762
ATL,LGA,26,21,762
ATL,LGA,2,22,762
ATL,LGA,24,23,762
ATL,LGA,26,23,762
ATL,LGA,26,23,762
ATL,LGA,45,23,762
ATL,LGA,0,24,762
ATL,LGA,25,24,762
ATL,LGA,44,24,762
ATL,LGA,16,25,762
ATL,LGA,37,25,762
ATL,LGA,39,25,762
ATL,LGA,0,26,762
ATL,LGA,11,26,762
ATL,LGA,29,26,762
ATL,LGA,50,26,762
ATL,LGA,19,27,762
ATL,LGA,31,27,762
ATL,LGA,36,27,762
ATL,LGA,38,27,762
ATL,LGA,40,27,762
ATL,LGA,23,28,762
ATL,LGA,32,28,762
ATL,LGA,0,29,762
ATL,LGA,4,29,762
ATL,LGA,28,29,762
ATL,LGA,47,29,762
ATL,LGA,14,30,762
ATL,LGA,8,31,762
ATL,LGA,31,31,762
ATL,LGA,50,31,762
ATL,LGA,0,32,762
ATL,LGA,31,32,762
ATL,LGA,46,32,762
ATL,LGA,0,33,762
ATL,LGA,0,33,762
ATL,LGA,60,33,762
ATL,LGA,0,34,762
ATL,LGA,1,34,762
ATL,LGA,1,34,762
ATL,LGA,35,34,762
ATL,LGA,50,34,762
ATL,LGA,52,34,762
ATL,LGA,0,35,762
ATL,LGA,0,36,762
ATL,LGA,24,36,762
ATL,LGA,49,36,762
ATL,LGA,0,37,762
ATL,LGA,17,38,762
ATL,LGA,14,40,762
ATL,LGA,0,41,762
ATL,LGA,0,41,762
ATL,LGA,42,41,762
ATL,LGA,0,42,762
ATL,LGA,29,42,762
ATL,LGA,48,42,762
ATL,LGA,6,43,762
ATL,LGA,36,43,762
ATL,LGA,49,44,762
ATL,LGA,52,44,762
ATL,LGA,2,45,762
ATL,LGA,59,45,762
ATL,LGA,17,46,762
ATL,LGA,33,46,762
ATL,LGA,35,46,762
ATL,LGA,35,46,762
ATL,LGA,52,46,762
ATL,LGA,54,46,762
ATL,LGA,0,47,762
ATL,LGA,51,47,762
ATL,LGA,58,47,762
ATL,LGA,0,49,762
ATL,LGA,57,50,762
ATL,LGA,56,51,762
ATL,LGA,58,52,762
ATL,LGA,0,54,762
ATL,LGA,60,55,762
ATL,LGA,61,56,762
ATL,LGA,32,59,762
ATL,LGA,0,60,762
ATL,LGA,24,62,762
ATL,LGA,63,63,762
ATL,LGA,64,63,762
ATL,LGA,46,65,762
ATL,LGA,66,66,762
ATL,LGA,0,68,762
ATL,LGA,35,69,762
ATL,LGA,75,69,762
ATL,LGA,10,70,762
ATL,LGA,60,73,762
ATL,LGA,35,76,762
ATL,LGA,82,76,762
ATL,LGA,85,78,762
ATL,LGA,59,80,762
ATL,LGA,73,80,762
ATL,LGA,87,81,762
ATL,LGA,95,81,762
ATL,LGA,35,83,762
ATL,LGA,89,85,762
ATL,LGA,83,86,762
ATL,LGA,55,87,762
ATL,LGA,64,88,762
ATL,LGA,68,89,762
ATL,LGA,96,93,762
ATL,LGA,20,95,762
ATL,LGA,113,96,762
ATL,LGA,105,97,762
ATL,LGA,100,99,762
ATL,LGA,95,101,762
ATL,LGA,101,102,762
ATL,LGA,89,106,762
ATL,LGA,103,108,762
ATL,LGA,73,109,762
ATL,LGA,101,110,762
ATL,LGA,105,111,762
ATL,LGA,106,113,762
ATL,LGA,146,126,762
ATL,LGA,135,127,762
ATL,LGA,127,128,762
ATL,LGA,124,130,762
ATL,LGA,138,132,762
ATL,LGA,85,133,762
ATL,LGA,130,138,762
ATL,LGA,88,139,762
ATL,LGA,141,143,762
ATL,LGA,179,156,762
ATL,LGA,127,186,762
ATL,LGA,233,230,762
ATL,LGA,367,384,762
ATL,LGA,154,,762
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,0,0,780
ATL,HPN,1,0,780
ATL,HPN,1,0,780
ATL,HPN,1,0,780
ATL,HPN,3,0,780
ATL,HPN,3,0,780
ATL,HPN,5,0,780
ATL,HPN,6,0,780
ATL,HPN,7,0,780
ATL,HPN,7,0,780
ATL,HPN,7,0,780
ATL,HPN,9,0,780
ATL,HPN,10,0,780
ATL,HPN,10,0,780
ATL,HPN,11,0,780
ATL,HPN,16,0,780
ATL,HPN,0,1,780
ATL,HPN,0,1,780
ATL,HPN,1,1,780
ATL,HPN,2,1,780
ATL,HPN,17,1,780
ATL,HPN,0,2,780
ATL,HPN,0,2,780
ATL,HPN,2,2,780
ATL,HPN,5,2,780
ATL,HPN,0,3,780
ATL,HPN,0,3,780
ATL,HPN,3,3,780
ATL,HPN,0,4,780
ATL,HPN,0,4,780
ATL,HPN,0,5,780
ATL,HPN,0,5,780
ATL,HPN,6,5,780
ATL,HPN,0,6,780
ATL,HPN,0,6,780
ATL,HPN,0,6,780
ATL,HPN,0,8,780
ATL,HPN,0,8,780
ATL,HPN,0,8,780
ATL,HPN,0,9,780
ATL,HPN,4,9,780
ATL,HPN,5,9,780
ATL,HPN,9,9,780
ATL,HPN,13,9,780
ATL,HPN,20,9,780
ATL,HPN,1,11,780
ATL,HPN,14,11,780
ATL,HPN,0,12,780
ATL,HPN,17,12,780
ATL,HPN,18,12,780
ATL,HPN,5,14,780
ATL,HPN,8,14,780
ATL,HPN,12,15,780
ATL,HPN,25,17,780
ATL,HPN,28,18,780
ATL,HPN,30,18,780
ATL,HPN,15,20,780
ATL,HPN,18,21,780
ATL,HPN,24,23,780
ATL,HPN,18,25,780
ATL,HPN,40,26,780
ATL,HPN,14,29,780
ATL,HPN,34,30,780
ATL,HPN,35,31,780
ATL,HPN,42,32,780
ATL,HPN,44,32,780
ATL,HPN,18,35,780
ATL,HPN,28,37,780
ATL,HPN,29,37,780
ATL,HPN,31,37,780
ATL,HPN,16,41,780
ATL,HPN,62,47,780
ATL,HPN,58,51,780
ATL,HPN,56,55,780
ATL,HPN,49,60,780
ATL,HPN,85,65,780
ATL,HPN,73,67,780
ATL,HPN,57,71,780
ATL,HPN,81,75,780
ATL,HPN,72,78,780
ATL,HPN,78,79,780
ATL,HPN,92,86,780
ATL,HPN,91,87,780
ATL,HPN,73,91,780
ATL,HPN,121,115,780
ATL,HPN,117,117,780
ATL,HPN,136,125,780
ATL,HPN,248,233,780
ATL,HPN,0,,780
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,0,0,794
ATL,SYR,1,0,794
ATL,SYR,2,0,794
ATL,SYR,2,0,794
ATL,SYR,3,0,794
ATL,SYR,3,0,794
ATL,SYR,6,0,794
ATL,SYR,10,0,794
ATL,SYR,11,0,794
ATL,SYR,13,0,794
ATL,SYR,0,2,794
ATL,SYR,0,3,794
ATL,SYR,0,4,794
ATL,SYR,1,4,794
ATL,SYR,8,4,794
ATL,SYR,11,4,794
ATL,SYR,0,5,794
ATL,SYR,0,5,794
ATL,SYR,0,6,794
ATL,SYR,5,6,794
ATL,SYR,0,8,794
ATL,SYR,27,11,794
ATL,SYR,17,12,794
ATL,SYR,0,13,794
ATL,SYR,18,14,794
ATL,SYR,0,16,794
ATL,SYR,8,16,794
ATL,SYR,5,17,794
ATL,SYR,0,18,794
ATL,SYR,36,20,794
ATL,SYR,14,21,794
ATL,SYR,23,21,794
ATL,SYR,24,21,794
ATL,SYR,42,21,794
ATL,SYR,12,22,794
ATL,SYR,21,22,794
ATL,SYR,58,48,794
ATL,SYR,61,56,794
ATL,SYR,95,96,794
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,0,0,853
ATL,ALB,1,0,853
ATL,ALB,1,0,853
ATL,ALB,4,0,853
ATL,ALB,5,0,853
ATL,ALB,10,0,853
ATL,ALB,10,0,853
ATL,ALB,0,2,853
ATL,ALB,6,2,853
ATL,ALB,0,4,853
ATL,ALB,0,4,853
ATL,ALB,9,4,853
ATL,ALB,13,4,853
ATL,ALB,13,4,853
ATL,ALB,0,5,853
ATL,ALB,0,5,853
ATL,ALB,0,6,853
ATL,ALB,26,6,853
ATL,ALB,0,7,853
ATL,ALB,0,8,853
ATL,ALB,13,8,853
ATL,ALB,0,10,853
ATL,ALB,2,10,853
ATL,ALB,19,11,853
ATL,ALB,25,12,853
ATL,ALB,0,14,853
ATL,ALB,8,14,853
ATL,ALB,14,14,853
ATL,ALB,40,14,853
ATL,ALB,18,16,853
ATL,ALB,19,17,853
ATL,ALB,28,19,853
ATL,ALB,20,20,853
ATL,ALB,11,23,853
ATL,ALB,48,24,853
ATL,ALB,23,25,853
ATL,ALB,0,26,853
ATL,ALB,18,28,853
ATL,ALB,33,43,853
ATL,ALB,59,44,853
ATL,ALB,43,47,853
ATL,ALB,46,49,853
ATL,ALB,47,50,853
ATL,ALB,66,57,853
ATL,ALB,19,59,853
ATL,ALB,136,139,853
ATL,ALB,248,241,853
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
AUS,JFK,0,0,1521
