Plate_ID,Registration_State,Plate_Type,Vehicle_Make,Issuer_Code,Street_Name,Vehicle_Year
HAN4685,NY,PAS,JEEP,930200,9 AVE,2015
GXG5566,NY,PAS,HONDA,916062,EVERGREEN AVE,2002
GMU1122,NY,PAS,MERCU,916062,BUSHWICK AVE,0
GTT7959,NY,PAS,ME/BE,354823,BROADWAY,2008
HCZ5935,NY,PAS,TOYOT,931632,WEST 47 ST,2017
GHL2756,NY,PAS,CHEVR,931632,WEST 47 ST,2005
T685361C,NY,OMT,TOYOT,948989,PROSPECT AVE & OAKLA,0
96089MA,NY,COM,FRUEH,959192,MADISON AVE,2011
83599MH,NY,COM,DODGE,959192,MADISON,2016
96019MA,NY,COM,FRUEH,959192,LEXINGTON AVE,2011
57031JZ,NY,COM,CADIL,902867,MYRTLE ST,2009
FTZ7357,NY,PAS,INFIN,959310,PENNSYLVANIA AVE,2005
84804MG,NY,COM,FORD,357102,THOMSON AVE,2013
H9THVL,NJ,PAS,PORSC,960298,FLATBUSH AVE,0
3AR521,MA,PAS,NISSA,959597,UNION ST,2009
EXP7487,NY,PAS,DODGE,944507,RALPH AVE,2007
E11BLR,99,PAS,MITSU,0,GRAND OCNCOURSE,0
ETN7205,NY,PAS,HONDA,956896,MILL AVE,2003
45704PC,NY,999,MACK,931632,WEST 45 ST,0
15895PA,NY,999,MERCU,931632,WEST 46 ST,1982
12906PC,NY,999,MERCU,931632,WEST 46 ST,1981
HLW3982,NY,PAS,CHEVR,932391,UNIVERSITY AVE,2004
HNF1638,NY,PAS,HONDA,528339,E 135 STREET,0
HGM5164,NY,PAS,CHEVR,0,GRAND CONCOUTSE,2016
U97HPR,NJ,PAS,FORD,0,THOMAS ST,0
BZN3458,NY,COM,JEEP,0,GRAND CONCOURSE,2015
30899JY,NY,COM,FRUEH,946008,BEACHLEY PL,2006
62932,NY,COM,FRUEH,946008,HUTCHINSON RIVER,0
18123MB,NY,COM,FRUEH,946008,ERDMAN PL,2016
57100JZ,NY,COM,FRUEH,946008,BELLER AVE,2009
64030MA,NY,COM,NISSA,928716,FDR DRIVE,0
64030MA,NY,COM,NISSA,928716,FDR DRIVE,0
M253253,NJ,PAS,NISSA,902218,E 22 ST,0
HORMONE,NJ,PAS,ACURA,902218,E 22 ST,0
GTL1970,NY,PAS,BMW,902218,E 22 ST,2008
GTD8534,NY,PAS,HONDA,951698,59 ST,2014
37168MJ,NY,COM,ME/BE,217069,1ST AVE,2012
37693JP,NY,PAS,GMC,944052,W 55 ST,0
68179MD,NY,COM,,902218,E 22 ST,0
FSR7747,NY,PAS,,902218,E 22 ST,2009
HDF6399,NY,PAS,,954656,DEAN,1997
5LSL43,MI,PAS,KIA,333060,72 RD,0
T727427C,NY,COM,ME/BE,937474,OLD FULTON ST,2015
DZY8028,NY,PAS,NISSA,589219,MAIN ST,2012
725C85,NY,999,STELL,924452,N 11TH ST,0
GZC5423,NY,PAS,FORD,916271,NOSTRAND AVE,2004
T643671C,NY,OMT,TOYOT,938077,JAY ST,2011
HGX4677,NY,PAS,DODGE,938077,DUFFIELD ST,2016
PLF8899,99,PAS,MASE,902218,W 27 ST,2015
49771JG,99,999,,952973,W BWAY,0
62711JM,NY,COM,GMC,946932,W 57 ST,0
HJB8904,NY,PAS,HONDA,0,CARROLL PLACE,2009
HLA6272,NY,PAS,NISSA,702761,PUTNAM AVE,2005
90907JA,NY,COM,VOLVO,946008,DEBS PL,2001
25041MV,NY,COM,FRUEH,946008,DRIVEER LOOP,1998
30899JX,NY,COM,FRUEH,946008,BENCHLEY PL,2008
60735MC,NY,COM,FORD,946008,CO-OP CITY,2012
49890MG,NY,COM,DELU,946008,ERDMAN PL,2004
57100JZ,NY,COM,FRUEH,946008,HUNTER AVE,2009
96087MA,NY,COM,,935592,3RD AVE,0
63505JM,NY,PAS,,935592,3RD AVE,0
14828MJ,NY,COM,,935599,3RD AVE,0
30880JX,NY,PAS,,935592,2ND AVE,0
GYU1242,NY,PAS,CHEVR,961470,50 ST,2013
HKD7731,NY,PAS,INFIN,946106,103 ST,2016
83408MC,NY,COM,CHEVR,943885,W 92 STREET,2013
HNZ7686,NY,PAS,LEXUS,931462,OCEAN AVE,1998
GLH7375,NY,PAS,TOYOT,100366,CYME AV,2016
GFK1929,NY,PAS,BMW,954589,C/O WARWICK,2014
GYM7017,NY,PAS,FORD,931632,WEST 47 ST,2013
DZU6481,NY,PAS,CADIL,107703,ELGOR PL,2007
YEKR38,NJ,PAS,HIN,931632,WEST 48 ST,0
ATMACK,NY,PAS,CHEVR,931632,WEST 47 ST,2001
FYB3071,NY,PAS,CHEVR,898139,N/W/C/O E 88 ST,2012
HDY3278,NY,PAS,CHEVR,933653,GREENWICH,2016
HCP7452,NY,PAS,TOYOT,946106,106 ST,2016
VJE8276,99,PAS,BMW,0,GRAND CONCOURSE,0
60280JR,NY,COM,,952973,W BWAY,0
CNCM66,FL,PAS,ME/BE,946106,101 AVE & 101 ST,0
HKJ7339,NY,PAS,BMW,954692,AUDUBON AVE,2012
HKP1007,NY,PAS,NISSA,932533,28 ST,2015
HES1280,NY,PAS,FORD,933853,GREENWICH,2003
HES1280,NY,PAS,FORD,933653,GREENWICH,2003
97655MC,NY,999,,952973,W BWAY,0
30985JX,NY,COM,,947258,VARICK,0
28510MH,NY,COM,,947258,N MOORE ST,0
83486ME,NY,COM,,947258,C/O HUDSON,0
49771JG,NY,COM,,947258,W BROADWAY,0
XX165A,NY,COM,,947258,C/O W HOUSTON,0
XBND89,NJ,PAS,,947258,MERCER ST,0
DSE832,VT,PAS,TOYOT,928124,GRAMERCY PARK N,0
4846HD,NJ,PAS,CHRYS,941342,MYRTLE AVE,0
GMZ9105,NY,PAS,BMW,109997,R/O 99 BELLAMY LOOP,2005
HLY4778,NY,PAS,BMW,109188,BARTOW AVE,2008
YKM7283,NY,PAS,ME/BE,0,GRAND CONCOURSE,2012
49735JG,NY,999,MERCU,951555,MERCER ST,1996
49735JG,NY,999,MERCU,951555,MERCER ST,1996
31410MG,NY,COM,FRUEH,951513,W BROADWAY,2010
49743JG,NY,COM,GMC,951513,MERCER ST,1996
56252MG,NY,COM,FRUEH,951220,MERCER ST,2016
83499ME,NY,COM,FRUEH,951220,MERCER ST,2006
HFW6566,NY,PAS,BMW,0,THOMAS ST,2016
HEZ4045,NY,999,NISSA,0,CENTRE STREET,2016
GBE2449,NY,PAS,TOYOT,934492,LIBERTY ST,2016
GVQN22,FL,PAS,NISSA,955893,SHEFFIELD AVENUE,0
HPZ1480,NY,PAS,FORD,928710,E 27 ST,2012
49743JG,NY,999,GMC,951555,MERCER ST,1986
49743JG,NY,999,GMC,951555,MERCER ST,1986
AP632T,NJ,PAS,MERCU,958914,1 AVE,0
83567ME,NY,COM,,951513,MERCER,2006
56252MG,NY,COM,,951220,PRINCE ST,2016
21043MK,NY,COM,FRUEH,951220,PRINCE ST,2004
49735JG,NY,COM,MERCU,951220,MERCER ST,1996
49735JG,NY,COM,MERCU,951220,MERCER ST,1996
56252MG,NY,COM,FRUEH,951220,PRINCE ST,2016
31404MG,NY,COM,FRUEH,952243,GREENE STR,2006
60280JR,NY,COM,SOLCE,952242,WOOSTER STREET,2001
60280JR,NY,COM,SOLEC,952243,WOOSTER STREET,2001
28634MH,NY,COM,DODGE,954224,EAST 16 STREET,2015
12074MJ,NY,COM,FRUEH,954224,EAST 16 STREET,1998
AM698V,NJ,PAS,FRUEH,951696,E 16TH ST,0
91661MC,NY,COM,WORKH,951696,3RD AVENUE,2012
HSP7050,NY,PAS,SMART,957734,W 207TH ST,2016
HLG7454,NY,OMT,HYUND,47291,W 30TH AVE,2017
HPE1862,NY,PAS,ACURA,921906,WASHINGTON ST,2003
KKR0657,PA,PAS,DODGE,961316,,0
5CC3870,MA,PAS,JEEP,767354,FLATBUSH AVE,0
T717146C,NY,OMT,TOYOT,767354,N/S FLEET PL,2015
T147598,MD,PAS,ME/BE,0,8TH AVE,0
53217PC,NY,PAS,FRUEH,943824,W 30 ST,2006
63101JM,NY,COM,GMC,928124,1 AVE,1990
CZMB47,FL,PAS,BMW,950666,WEST 20 ST,0
AP819C,NJ,PAS,FRUEH,954024,UNION SQUARE EAST,0
GBM3095,NY,PAS,ACURA,107703,DE KRUIF PL,2010
HNY1009,NY,PAS,GMC,124,UNIONPORT RD,0
H45GWV,NJ,PAS,TOYOT,925954,EAST 9 ST,2001
HPP9819,NY,PAS,BMW,949419,E 16 ST,2001
GZY1053,NY,PAS,BMW,936320,E 84TH ST,2006
K40DCC,NJ,PAS,VOLKS,952927,E 28 ST,0
S168933,IL,PAS,MAZDA,949245,LIBERTY PLAZA,2014
QTV671,CO,PAS,SUBAR,925954,EAST 9 ST,2012
QTV671,CO,PAS,SUBAR,925954,EAST 9 ST,2012
676FZL,NJ,PAS,NISSA,926648,AVENUE C,0
YHY79T,NJ,PAS,TOYOT,952848,2ND AVE,0
YMR970,NJ,PAS,HONDA,961313,JOHN ST,0
HNE2264,NY,PAS,HYUND,933459,SOUTH ST,2004
HGR8312,NY,PAS,TOYOT,933459,NY PLAZA,1999
HPG9008,NY,PAS,BMW,950105,E 11 ST,2006
JGE2967,PA,PAS,ME/BE,929126,E 14TH ST,0
HFF6137,NY,PAS,NISSA,949033,SOUTH END,0
GST6088,NY,PAS,MINI,949033,RIVER TERRACE,0
JSG2041,PA,PAS,ME/BE,962304,SAINT MARKS PLACE,0
HPG9008,NY,PAS,BMW,942103,EAST 11 ST,2006
GKF2388,NY,PAS,HONDA,955341,GREENWICH ST,2002
HKH5997,99,PAS,ME/BE,942137,WALKER ST,2008
GWX7958,NY,PAS,FORD,926648,EAST 20 STREET,2011
P945217,IL,PAS,FRUEH,953695,PARK AVE SOUTH,0
P945217,IL,PAS,FRUEH,953695,PARK AVE SOUTH,0
66119JW,NY,COM,WORKH,948790,AVE C,2007
88347MG,NY,999,MERCU,957462,3 AVE,2006
91655MC,NY,COM,WORKH,955230,GREENWICH,2012
85932MD,NY,COM,FRUEH,955230,GREENWICH,2014
95305MD,NY,COM,FRUEH,955230,GREENWICH,2014
28606MH,NY,COM,FORD,955230,WASHINGTON,2015
55109MB,99,COM,WORKH,955230,WASHINGTON,2011
33372MJ,NY,COM,FRUEH,940003,TRINITY PLACE,2006
35733MC,NY,COM,WORK/,940003,TRINITY PLACE,2003
XEDS80,NJ,PAS,FRUEH,940003,CHURCH ST,0
88417MG,NY,COM,FRUEH,940003,BROADWAY,2008
71278MD,NY,COM,MERCU,940003,CHURCH ST,2014
82808ME,NY,COM,FRUEH,940003,CHURCH ST,2006
AP328S,NJ,PAS,MERCU,940003,BROADWAY,0
75587ME,NY,COM,FRUEH,940003,GREENWICH ST,2005
28509MH,NY,COM,GMC,950883,WASHINGTON,0
85881MD,NY,COM,GMC,950883,GREENWICH ST,0
92788JU,NY,COM,GMC,950883,GREENWICH ST,0
28675MH,NY,COM,GMC,950883,WASHINGTON ST,0
49929JG,NY,COM,GMC,950883,WASHINGTON ST,0
6ZM363,MA,999,TOYOT,933459,NY PLAZA,0
12071MJ,99,999,FRUEH,951551,RECTOR PL,2016
12071MJ,NY,999,FRUEH,951555,RECTOR PL,2016
AF66663,PA,PAS,INTER,960352,1ST AV,0
66325MC,NY,COM,FORD,952643,AVE B,2012
49018PC,NY,APP,HIN,952643,AVE A,2016
59817JS,NY,COM,WORKH,950105,AVE D,2004
88347MG,NY,PAS,MERCU,950105,AVE D,2006
89409MJ,NY,COM,FORD,958421,EAST 5 ST,2017
62613JM,NY,COM,MERCU,952066,SOUTH END AVE,1997
32763JZ,NY,COM,WORKH,955684,GREENE ST,2007
32388JM,NY,COM,CHEVR,955684,GREENE ST,2006
32765JZ,NY,COM,WORKH,955684,GREENE ST,2009
32765JZ,NY,COM,WORKH,955684,GREENE ST,2009
6MM424,MA,PAS,ME/BE,952927,E 20 ST,0
T707430C,NY,OMT,HYUND,954007,W 29 ST,2015
79649JV,NY,COM,FRUEH,957991,E 16 STREET,2006
18059JH,NY,COM,FRUEH,957991,E 16 STREET,1998
AH68046,CT,PAS,OLDSM,950081,CHRISTOPHER ST,0
16237TC,NY,COM,PETER,962219,1 AVENUE,2014
44463JX,NY,COM,ISUZU,962219,AVENUE C,2007
34955MK,NY,COM,FORD,962304,SAINT MARKS PLACE,2017
10895MA,NY,COM,NISSA,962304,SAINT MARKS PLACE,2014
43095PC,NY,COM,HIN,938364,AVE C,2015
18043JK,NY,COM,GRUMM,938369,AVE D,1996
51538JW,NY,COM,FRUEH,944123,ORCHARD ST,2007
31413MG,NY,COM,,950628,FULTON ST,0
87151,MA,COM,FRUEH,962393,E 16 ST,0
49757JG,NY,COM,GMC,962393,E 16 ST,1990
P111600,IN,PAS,,942137,GREENWICH ST,0
P111600,IN,PAS,,942137,GREENWICH ST,0
P454798,IN,PAS,,942137,GREENWICH,0
P454798,IN,PAS,,942137,GREENWICH ST,0
P113486,IN,PAS,,942137,GREENWICH ST,0
P113486,99,APP,,942137,GREENWICH ST,0
T92GZD,NJ,PAS,TOYOT,942137,JOHN ST,0
PAP8032,MN,PAS,FRUEH,940003,CHURCH ST,0
82808ME,NY,COM,FRUEH,940003,BROADWAY,2006
AM709V,NJ,PAS,FRUEH,940003,BROADWAY,0
12068MJ,NY,COM,FRUEH,940003,PARK ROW,2016
38069KA,NY,COM,HIN,940003,WATER ST,2013
XDYH99,NJ,PAS,ISUZU,940003,FRONT ST,0
32753JZ,NY,COM,WORK/,940003,BATTERY PLACE,2009
34169MJ,NY,COM,FRUEH,940003,TRINITY PLACE,2017
AT923J,NJ,PAS,MERCU,940003,TRINITY PLACE,0
YART031,OR,PAS,MERCU,940003,CHURCH ST,0
XDWW69,NJ,PAS,MERCU,940003,GREENWICH ST,0
83550ME,NY,COM,FRUEH,940003,TRINITY PLACE,2006
75587ME,NY,COM,FRUEH,940003,GREENWICH ST,2005
AM5460,NJ,PAS,FRUEH,940003,HUDSON ST,0
XEFK19,NJ,PAS,ISUZU,940003,GREENWICH ST,0
2133270,IN,PAS,KENWO,944624,VAN BRUNT ST,0
77940JW,NY,COM,FORD,932402,LEXINGTON AVE,2007
AG31883,PA,PAS,FRUEH,942028,8TH AVE,0
HFS7506,NY,PAS,GMC,0,GRAND CONCOURSE,2013
KDN1004,PA,PAS,HYUND,961925,E 138TH ST,0
JC252MG,NY,COM,GMC,951394,MERCER,0
HPA1160,NY,PAS,CHRYS,928428,SOUTH ST,2015
JVM4289,PA,PAS,SUBAR,962328,E 16 ST,0
HPK2907,NY,PAS,BMW,962328,E 16 STREET,2002
GXE5969,NY,PAS,LEXUS,962325,E 15 ST,2005
HHV4410,NY,PAS,HONDA,932183,PITT ST,2012
GVA1588,NY,PAS,CHRYS,932183,PITT ST,2015
TR685,NY,PAS,HONDA,948235,DELANCEY ST,2007
OL6190J,NJ,PAS,CHEVR,948235,DELANCEY ST,2016
T68300C,NY,PAS,HONDA,949488,DELANCEY ST,2016
HWZ8220,NY,PAS,NISSA,948255,DELANCEY ST,2015
T705269C,NY,OMT,TOYOT,948235,DELANCEY ST,2012
T672502C,NY,PAS,TOYOT,949485,DELANCEY ST,2014
HBZ7014,NY,PAS,HONDA,936042,EAST 12 ST,2013
KKN2611,PA,PAS,,936042,EAST 5 ST,0
GHN7859,NY,PAS,GMC,936042,EAST 5 ST,0
GTX1772,NY,PAS,BMW,936042,EAST 5TH ST,2007
JVR9524,PA,PAS,TOYOT,936042,EAST 5 ST,0
HNJ3451,NY,PAS,HONDA,961491,BEVERLEY ROAD,2006
K634186,TX,PAS,,944170,N/B E 51 ST,0
HMV6435,NY,PAS,NISSA,949033,RECTOR,0
HMP3919,NY,PAS,FORD,940003,BROADWAY,2016
HKS3870,NY,PAS,BMW,901431,E 22 ST,2017
HMA7194,NY,COM,CHEVR,950025,EAST 16 STREET,2004
GGK9538,NY,PAS,TOYOT,926648,EAST 14 STREET,2005
B45HKN,NJ,PAS,,101318,1ST AVE,2017
BN53219,NY,COM,TRAIL,961362,111 AVE,1992
51535JW,NY,COM,FRUEH,953906,NEW ST,2006
96547MJ,NY,COM,ME/BE,953906,BROAD ST,2016
82922ME,NY,COM,FRUEH,953906,BROAD ST,2006
49735JG,NY,COM,GMC,951394,MACE ST,0
60780JR,NY,PAS,GMC,951394,SPRING ST,0
49743JG,NY,COM,,958022,MERCER,1986
31410MG,NY,COM,FRUEH,958022,W HOUSTON,2006
64638MD,NY,COM,FRUEH,958022,MERCER,2006
XW472G,NJ,PAS,ISUZU,948750,3RD AVE,0
49932JG,NY,COM,GMC,948790,1ST AVE,1985
96562MJ,NY,COM,ME/BE,948790,E 20 STREET LOOP,2016
49724JG,NY,COM,GMC,948790,3RD AVE,1988
49724JG,NY,COM,GMC,948790,3RD AVE,2058
XW472G,99,COM,ISUZU,948790,3RD AVE,0
P860917,IL,PAS,FRUEH,940003,BROADWAY,0
34195A,CT,APP,MERCU,940003,BROADWAY,0
34169MJ,NY,COM,FRUEH,940003,TRINITY PLACE,2017
31375MG,NY,COM,FRUEH,940005,BROADWAY,2006
96625MJ,NY,COM,ME/BE,940003,FRONT ST,2016
31361MG,NY,COM,FRUEH,940003,FRONT ST,2004
55112MB,NY,COM,FRUEH,940003,WATER ST,2012
51581PC,NY,APP,INTER,940003,BATTERY PLACE,2012
49902JG,NY,COM,GMC,940003,TRINITY PLACE,1989
3AN917,OK,PAS,FRUEH,940003,CHURCH ST,0
1219699,IN,PAS,FRUEH,940003,MURRAY ST,0
XDGA53,NJ,PAS,FORD,940003,TRINITY PL,0
83315ME,NY,COM,FORD,940003,CHURCH ST,2007
91996MH,NY,COM,FRUEH,940003,SOUTH END AVE,2004
13657MD,NY,COM,KENWO,940003,BROADWAY,2013
30969JX,NY,COM,WORKH,940003,HUDSON ST,2007
XDGA53,NJ,PAS,FORD,940003,BROADWAY,0
27260BB,NY,COM,CHEVR,949485,DELANCEY ST,2011
DJV9508,NY,PAS,HONDA,949485,DELANCEY ST,2013
49743JG,NY,COM,GMC,958022,MERCER,1986
83567MG,NY,COM,MERCU,953582,W BROADWAY,0
31404MG,NY,COM,MERCU,953582,WOOSTER ST,0
89401MJ,NY,COM,MERCU,953582,GREENE ST,0
28605MH,NY,COM,FORD,958168,NEW ST,2015
85937MD,NY,COM,FRUEH,958168,NEW ST,2014
88257MB,NY,COM,FRUEH,958168,BROAD ST,2001
30891JX,NY,COM,GMC,933631,PEARL ST,0
38009MH,NY,COM,FORD,901431,3 AVE,2013
38009MH,NY,COM,FORD,901431,3 AVE,2013
194LFS,MA,PAS,HONDA,901431,E 22 ST,0
D25GDE,NJ,PAS,RA/RO,901431,E 22 ST,0
51614JT,NY,COM,FRUEH,936042,AVE B,0
T696475C,NY,OMT,TOYOT,954073,PEARL ST,2017
21513MB,NY,COM,DODGE,951833,WASHINGTON STREET,2013
52961MD,NY,COM,FRUEH,951513,WASHINGTON,2014
98403JY,NY,COM,WORKH,951513,CARLISLE ST,2007
59817JS,NY,COM,WORKH,956910,AVE D,2004
RBT3839,GA,PAS,INFIN,957766,NOSTRAND AVE,0
83027ME,NY,COM,DODGE,950152,3 AVE,2006
XABG21,NJ,PAS,ISUZU,950152,3 AVE,0
18059JH,NY,COM,FRUEH,957017,E 16 ST,1998
60075MJ,NY,COM,,951117,W 58 ST,0
56371KA,NY,COM,FORD,950025,EAST 16 STREET,2010
AH11159,AZ,PAS,FORD,958816,W 21 ST,0
2Y37H,NY,OMT,NISSA,958816,W 21 ST,2014
C42ESD,NJ,PAS,JEEP,958816,W 21 ST,0
1M91A,NY,OMT,TOYOT,958818,W 21 ST,2014
1H14J,NY,OMT,TOYOT,958816,W 21 ST,2014
68080JZ,NY,COM,HIN,954024,3 AVE,2010
48635PC,NY,COM,HIN,954024,3 AVE,2016
12074MJ,NY,COM,FRUEH,950120,E 16 STREET,2016
DH6,NY,COM,FORD,950120,E 16 STREET,2016
49732JG,NY,COM,GMC,901431,WATERSIDE PL,1989
49732JG,NY,COM,GMC,901431,WATERSIDE PL,1989
82940ME,NY,COM,FRUEH,901431,3 AVE,2004
82940ME,NY,COM,FRUEH,901431,3 AVE,2004
59822JS,NY,COM,WORKH,901431,3 AVE,2004
59822JS,NY,COM,WORKH,901431,3 AVE,2004
49724JG,NY,COM,GMC,901431,E 24 ST,1988
49724JG,NY,COM,GMC,901431,E 24 ST,1988
49724JG,NY,COM,GMC,957991,E 21,1988
852VOS,CT,PAS,HYUND,929126,AVE C,0
XN125H,NJ,PAS,MERCU,953249,I/O E 27 ST,0
89409MJ,NY,COM,FORD,961559,E 5TH ST,2017
AJ312V,NJ,PAS,FRUEH,949252,1 AVE,0
XENM99,NJ,PAS,FORD,923973,W 21,0
TRW50B,NJ,PAS,TRAIL,923973,6 AVE,0
68371ME,NY,COM,KENWO,916699,EAST BROADWAY,2015
21043MK,NY,COM,FRUEH,957692,MERCER ST,2006
83499ME,NY,COM,FRUEH,957692,MERCER ST,2006
82937ME,NY,COM,,952024,BROADWAY,0
85936MD,NY,COM,,952024,BROADWAY,0
80383MD,NY,COM,GMC,952024,BROADWAY,0
12074MJ,NY,COM,FRUEH,962393,E 16 ST,2016
61170JX,NY,COM,FORD,962551,E 16 STREET,0
BRH3256,NY,PAS,HONDA,962551,E 16 STREET,2007
28634MH,NY,COM,DODGE,949419,E 16 ST,2015
69293MH,NY,COM,ISUZU,949419,E 16 ST,2016
16466PC,NY,APP,HIN,940003,CHURCH ST,2011
88677MG,NY,COM,FRUEH,940003,CHURCH ST,2009
AS159Z,NJ,PAS,MERCU,940003,CHURCH ST,0
FPH7800,NY,PAS,CHEVR,932183,PITT ST,1993
HFE9362,NY,PAS,JEEP,919852,S/S CEDAR ST,2001
T614339C,NY,OMT,TOYOT,938077,SMITH ST,2012
HRK7926,NY,PAS,TOYOT,931357,BDWAY,0
14368MH,NY,COM,FRUEH,948783,BOWERY,0
23801TC,99,999,INTER,954427,5TH AVE,1999
V57GGR,NJ,PAS,JEEP,919852,S/S CEDAR ST,0
18059JH,NY,COM,FRUEH,937412,,1998
BE11239,99,COM,MACK,937412,IRVING PLC,0
82940ME,NY,COM,FRUEH,937412,THIRD AVE,2004
68080JZ,NY,COM,HIN,937412,THIRD AVE,2010
AN916U,NJ,PAS,MITSU,937412,FIRST AVE,0
49010JV,NY,COM,FRUEH,937412,2ND AVE,2002
49743JG,NY,999,,952973,MERCER ST,0
49724JG,NY,COM,GMC,949736,3RD AVE,1988
49724JG,NY,COM,GMC,949736,3RD AVE,1988
82940ME,NY,COM,FRUEH,951563,USQ EAST,2004
31380MG,NY,COM,FRUEH,952579,HOWARD ST,2006
87399JV,NY,COM,FRUEH,952579,CROSBY ST,2006
49981JG,NY,COM,GMC,952579,CROSBY ST,1988
92823JE,NY,COM,GMC,949070,PEARL ST,0
92823JE,NY,COM,GMC,949070,PEARL ST,0
92726JU,NY,COM,GMC,949070,WHITEHALL ST,0
92726JU,NY,COM,GMC,949070,WHITEHALL ST,0
24185MC,NY,COM,KENWO,955201,8TH AVE,2013
16224TC,NY,TRC,PETER,953887,E 14 ST,0
38999,NY,COM,,953887,3RD AVE,0
AM698N,NJ,PAS,FRUEH,953887,3RD AVE,0
49732JG,NY,COM,GMC,901431,WATERSIDE PL,1989
49732JG,NY,COM,GMC,901431,WATERSIDE PL,1989
353H39,CT,COM,FORD,901431,E 18 ST,0
353H39,CT,COM,FORD,901431,E 18 ST,0
14652MJ,NY,COM,ME/BE,901431,E 23 ST,2016
14652MJ,99,COM,ME/BE,901431,E 23 ST,2016
91183JV,NY,COM,MERCU,901431,2 AVE,2004
91183JVV,NY,COM,MERCU,901431,2 AVE,2004
82940ME,NY,COM,FRUEH,901431,3 AVE,2004
82940ME,99,COM,FRUEH,901431,3 AVE,2004
ZJW2956,PA,PAS,BMW,901431,IRVING,0
49751JG,NY,COM,INTER,953432,E 4TH STREET,1996
21037MK,NY,COM,FORD,955358,S/S W 49 ST,0
92524MJ,NY,COM,MINI,959808,E 10 ST,2009
92524MJ,NY,COM,MINI,959808,E 10 ST,2009
92524MJ,NY,COM,MINI,959808,E 10 ST,2009
25017MG,NY,COM,HIN,949110,1ST AVE,2013
79644JV,NY,COM,FORD,957540,W 174TH ST,0
49732JG,NY,COM,GMC,928124,E 23 ST,1989
44112MH,NY,COM,ISUZU,924760,W 26 ST,2007
84179MJ,NY,COM,FORD,976760,W 19 ST,2017
42033MC,NY,COM,ISUZU,926760,W 17 ST,1999
69793MH,NY,COM,ISUZU,926760,E 16 ST,2016
82940ME,NY,COM,FRUEH,934428,UNION SQUARE EAST,2004
T720889C,NY,PAS,CHEVR,961209,E 27,2007
9L45A,NY,PAS,TOYOT,461209,E 27,2013
32750JZ,NY,COM,WORKH,961559,E 5 ST,2009
89409MJ,NY,COM,FORD,961559,E 5 ST,2017
ESM8802,NY,PAS,FORD,955666,MILLER AVE,1991
51571MG,NY,COM,HIN,955462,9TH AVE,2015
47832MD,NY,COM,PETER,955462,8TH AVE,2013
77594MJ,NY,COM,WORKH,956795,N/E C/O W 46 ST,2002
Z55GHB,NJ,PAS,HONDA,932781,BROADWAY,0
59889JR,NY,COM,INTER,944123,BARUCH DR,1996
2NY,NY,SRF,ME/BE,929865,GRAND ST,2015
56371KA,NY,COM,FORD,962745,EAST 16TH STREET,0
42707MG,NY,COM,FORD,962745,WEST 25TH STREET,2013
39176MJ,NY,COM,FORD,962745,17 STREET,2017
84429JY,NY,COM,FORD,962745,WEST 18TH STREET,2009
43448JY,NY,COM,FORD,962745,EAST 15TH STREET,0
31383MG,NY,COM,FRUEH,931498,W 43 ST,2004
57004MB,NY,COM,FRUEH,931498,BROADWAY,2007
60987MC,NY,COM,CHEVR,931498,W 37 ST,2012
46857MJ,NY,COM,FORD,931498,W 34 ST,2017
57004MB,NY,COM,FRUEH,931498,C/O BROADWAY,2007
12817KA,NY,COM,,935892,MADISON AVE,0
96088MA,NY,COM,,935542,E 86TH ST,0
98446JA,NY,COM,,935592,PARK AVE,0
30954JX,NY,COM,,935592,LEXINGTON AVE,0
M417774,NJ,PAS,ME/BE,937210,WEST 42 ST,0
HGT8886,NY,PAS,HONDA,109997,R/O 99 DREISER LOOP,2016
HLP1163,NY,PAS,TOYOT,940248,RUTGERS ST,2012
HPB4120,NY,PAS,ME/BE,923851,SOUTH ST,2010
GDE6586,NY,PAS,TOYOT,949917,PITT ST,1990
GEH9035,NY,PAS,AUDI,941131,S/S JERSY ST,2015
GEH9035,NY,PAS,AUDI,941131,S/S JERSY ST,2015
HDG7830,NY,PAS,HONDA,939421,BATTERY PL,2013
JSG0666,PA,PAS,BUICK,962362,150 ST EAST OF GOLD,0
GVJ7043,NY,PAS,MINI,961485,1ST AVE,2017
GFG2197,99,PAS,GMC,922935,E 11 ST,2008
K067679,TX,PAS,,953887,IRVING PLACE,0
HMJ3454,NY,PAS,KIA,962272,E 23 ST,2016
HEK8572,NY,PAS,VOLKS,962272,E 20 ST,2016
HHS4446,NY,PAS,LEXUS,951324,W THAMES ST,2004
DRU5612,NY,PAS,LEXUS,915476,CRUSTAL ST,2007
FWD6169,NY,PAS,ME/BE,0,GRAND CONCOURSE,2016
16344MJ,NY,COM,FORD,919852,S/S CEDAR ST,2014
XY115N,NJ,PAS,ME/BE,919852,S/S CEDAR ST,0
64702LA,NY,OMT,LINCO,44669,JFKIA TERMINAL 5 ARR,2010
AFMC51,FL,PAS,NISSA,949635,MONROE ST,0
49802JG,NY,999,,952973,GREENE ST,0
82940ME,NY,COM,FRUEH,951563,UNION SQ EAST,2004
55107MB,NY,COM,WORKH,951563,BROADWAY,2012
AP312C,NJ,PAS,FRUEH,951563,USQ EAST,0
96562MJ,NY,COM,ME/BE,951563,FIRST AVE LOOP,2016
77362MJ,NY,COM,FRUEH,951563,STUY OVAL,2001
